0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
0.5775949474772019,-0.3852111918373618,0.04522911944254883,0.5689825906455165,-0.7059415774059445,-0.70200147768286,0.14067494220364712,1.733130579295629,-0.4080089600300764,-0.7484581125197725,1.509506099684244,-0.48641029716174883,-0.6679757492884453,-0.11053269378350263,-0.32479631817153887,-0.4309374550198857,-0.7505713520200642,-0.9858188909206242,-1.2518862030889888,-1.5400306475691605,-1.9105128858821634,1.12492728591604,-0.20885069768175496,-0.25989793110823345,-0.16168422925077336,-0.26293872698427,-0.2520048177161859,-0.2935820976725257,-0.09456703099923214,-0.6771277901745612,-1.0232112660593617,-1.2748543843582538,-1.6309591711171803,-0.5203984670315217,-0.6261070905361784,-0.5273604369976691,-0.5840947526674645,-0.6006224201906001,-0.6441949646743609,-0.11326582302846594,-0.534534395982672,-0.5801715097058427,-0.8997899624423048,-1.2404834010823331,-1.5399690284946472,-0.46236851823436065,-0.5134096695577743,-0.41637193046120446,-0.5173153863062,-0.5244291196347172,-0.5262057368034827,3.0558784502675658,-0.4043329194945137,-0.3363520892265127,0.29511568897298435,1.0326319782767817,-0.5118875269549616,-0.6998515685995295,-0.6628568547165665,-0.6018185808070554,-0.5982301733276889,-0.5082247923292741,-0.565831670710577,-0.5581187352310424,-0.47336126321918154,-0.5043789775224605
0.5779875362638123,-0.38171263727561944,0.036753735562832485,-0.386395795635672,-0.8916210299525156,-0.8849420603952091,-0.6032783429904446,2.8780419559956134,-0.5927049187013107,-0.7789563960901538,2.3036789751210893,-0.4985290857841317,-0.6940070426909339,-1.5671614900641833,-0.3065201784860031,-0.7808241180798438,-0.880338871664555,-1.1219690632366708,-1.3737281540770578,-1.6588358421532627,-2.0330821452729575,-0.0023301474803120725,-0.4766097938580645,-0.40359846389468435,-0.3977723186553675,-0.563790212653458,-0.558154768339589,-0.7514078916545429,-0.9125140313528767,-1.2078640824696143,-1.4369781465835123,-0.6920648945428383,0.41602168684760094,-0.5648525568722634,-0.6325237988421861,-0.5376088332505063,-0.594235356388675,-0.609615536658062,-0.6538906157673194,-0.8538440936644098,-0.2857386532839713,-0.33827418789620467,-0.028003243050719082,0.6575407837233544,0.31992312966612263,-0.494098602834554,-0.5244145446137681,-0.42427080849182186,-0.5288171196087026,-0.5376615641911234,-0.5326849837063393,-0.41276051431803196,-0.6399478606935965,-0.6698372769484002,-0.6112111333736354,-0.6048392686659142,-0.5881191366910805,-0.713242116865787,-0.6691191583233594,-0.6276950182842305,-0.6475111672146261,-0.549118398586842,-0.5797419127413692,-0.5637968970099198,-0.4865555665240705,-0.5438683153589352
0.5792976556289017,-0.3871497515562253,0.02448317998673105,-0.5710226574232302,-0.9211549418560598,-0.8849434411714003,-0.6654550037974929,2.992533093665612,-0.5960795119548957,-0.7813399842575458,2.3036789751210893,-0.4997507683109685,-0.6940071506487275,1.0131523776330222,-0.3077968437073431,-0.7633297849268459,-0.9322458795223514,-1.1638614239493004,-1.3998371435745012,-1.6885371407992884,-2.0588861998815453,-0.21956622405156379,-0.4780033476885231,-0.4031881720899164,-0.3970044425822345,-0.5631155574306103,-0.5567313586889516,-0.6791196083942245,0.06902236907149678,-0.035307157631706235,0.34221943967033513,-0.030990249379083314,-0.22646135616324276,-0.5749820416594257,-0.6327148701377241,-0.5378795122737887,-0.5942350482216732,-0.6098648037300541,-0.6532641569888795,-0.6259738565456578,0.27819836349975047,0.8596935010658124,0.2931813377777599,1.047860273340653,0.47877512893964036,-0.4982163948719159,-0.5245641177509447,-0.42413833778795373,-0.52882692916713,-0.5374379129669976,-0.5317761227682243,-0.5404738691639428,-0.6396665662511332,-0.6682528385855163,-0.6091024468290878,-0.6008289492933062,-0.5905143610523874,-0.7129337979113926,-0.6688921431024822,-0.6280236301367357,-0.6481988329225536,-0.5471109706428952,-0.579493935470719,-0.5633592497101773,-0.48581142562008217,-0.5433399719762696
0.5804544824942027,-0.4016470482275406,0.0085697237005297,-0.6864294088449993,-0.9429949683318385,-0.9225161884030766,-0.6908974870389064,2.91620566855228,-0.6021294085358977,-0.7826670614549169,2.5202715775129563,-0.4997351692791607,-0.6964501082576405,-0.3186225218236,-0.30525230879509213,-0.7633297849268459,-0.9322458795223514,-1.153388333771143,-1.3998371435745012,-1.6811118161377818,-2.0588861998815453,-0.3148172090574948,-0.4811342834556047,-0.40483477979106397,-0.3986221069672021,-0.5656313861735863,-0.5588254129138622,-0.7273117972344367,-0.9615908513740954,-1.1831786735256584,-1.3025039104131633,0.12558006131759547,-0.017280830531805274,-0.5779431623510068,-0.6332624212215113,-0.5377469878995751,-0.5940843991698336,-0.6090861500418803,-0.6540563799600742,-0.9108116529440978,-0.9657803499937534,-1.0524472332389456,-1.0099103901549262,0.10650150426363865,0.028694464331340173,-0.5032199111832948,-0.5247503374850454,-0.42342224886485347,-0.5288481474575616,-0.5373127363028714,-0.5324773751082325,-0.5958480488959541,-0.6403713447652223,-0.6696551218299028,-0.6127434803397003,-0.6071956039642599,-0.5925430222801926,-0.7131808854872355,-0.6698243034913826,-0.6281076781825138,-0.6484801946350366,-0.5503026528769756,-0.5794060265985698,-0.5636434008494328,-0.4871216636776306,-0.5430516461893033
0.580197925561739,-0.4008983698172106,0.0005109968748270197,-0.7604813273503157,-0.9664279565747345,-0.928778156332465,-0.7017841763673749,2.992533093665612,-0.6055676452473863,-0.7836790997929118,-1.2340001972794032,-0.5007357537686863,-0.69676106902568,-1.5671614900641833,-0.3065201784860031,-0.7633297849268459,-0.9322458795223514,-1.174334514127458,-1.408540140073649,-1.6811118161377818,-2.0459841725772514,-0.35616275940946734,-0.48350856099997874,-0.4054460088376621,-0.3993052868611957,-0.5657190998535626,-0.5601456926024716,-0.8236961749148615,-0.9452319113670226,-1.0227235153899445,-0.878392857875909,-0.23105231304706178,-0.6298809413095865,-0.5813513701843683,-0.6332468966033533,-0.5380722527243867,-0.5945778945943538,-0.6098666484110393,-0.6544784660380566,-0.6544576361855019,0.9250672945163725,0.5141258984806152,0.623542620915624,0.08354153428615049,0.16107113039260493,-0.5029458043597896,-0.5248075943243262,-0.4241278005794737,-0.5279054878289038,-0.537473881193544,-0.5331726923926762,-0.622824811502,-0.6406611191746778,-0.6706177653622045,-0.6141224957999425,-0.6098560774883413,-0.5937530659626036,-0.7134592599117222,-0.6700009078564023,-0.6283679107534952,-0.6486735090005695,-0.5505050508104733,-0.5795626480991418,-0.5644138941560944,-0.48642005887572065,-0.5426825692922689
0.5799846806583058,-0.3905208579901141,0.0030785861840277205,-0.8013788057046988,-0.9674995275188821,-0.9368928063634829,-0.7059742603565142,3.0306968062222785,-0.606840009057783,-0.7837151859970921,-1.2340001972794032,-0.5007357537686863,-0.6971231504713508,0.3472649279047112,-0.306299182128636,-0.7808241180798438,-0.9322458795223514,-1.174334514127458,-1.4259461330719447,-1.6885371407992884,-1.452490916579723,-0.37239020610682827,-0.4841654780808357,-0.40597372858413655,-0.3998310012224731,-0.5662862713075285,-0.5603951354818512,-1.040561024695817,-1.15789813145897,-1.3066057182454383,-1.5507640387276538,-1.7445653164482902,-0.8689443991740865,-0.581639578532631,-0.6333711839953236,-0.5377802941684484,-0.5945193868380159,-0.6101825545133126,-0.6544926646917649,-0.6829414158253458,0.7094443175108318,0.6753907796870405,0.23812112392144918,0.3054879107352027,0.022075631028276938,-0.5041003231422577,-0.5247992672015894,-0.42426993101104393,-0.5292565212943753,-0.5375512059389609,-0.5325378253330277,-0.6327343808071872,-0.6407909490946968,-0.6708294832989714,-0.6143147357992779,-0.6102747388156837,-0.5938218798105895,-0.7134246917972055,-0.670047207500928,-0.6277863124472455,-0.6482396320640413,-0.5507678265240078,-0.5797932140442079,-0.5638910041802309,-0.4869761394258508,-0.5421190303939148
0.581220859438524,-0.39337631305760834,0.0018641850884454775,-0.8295088059143882,-0.9568100453498566,-0.9290310504099568,-0.7081035433863664,3.1833516564489432,-0.6073609486878503,-0.7833152963026698,0.3543455535942872,-0.500235631592649,-0.6967730500505381,0.5969727215528279,-0.3063335731534387,-0.7808241180798438,-0.9452226314868004,-1.1848076043056153,-1.408540140073649,-1.4286507776465647,-1.6073152442312522,-0.38043485177881925,-0.48449040286082135,-0.4059824348550548,-0.39973638315549276,-0.5666761412462723,-0.5604749094349232,-0.8477922693349677,-1.010667671395314,-1.1955213779976364,-0.9301137179414278,-0.15276715769872237,-0.2712857545128365,-0.5813467421298261,-0.6328598805001397,-0.5377660575939396,-0.5935207509815219,-0.6098151078465304,-0.6543475346208039,-0.6259738565456578,-0.833089287221113,-0.6723228703952286,0.17388420775575342,1.1703134465539233,1.2995104585194819,-0.5040352971377332,-0.524740837901235,-0.4240214182818165,-0.5285799209524153,-0.5372628282264588,-0.5327124659117339,-0.6374132553441088,-0.6408573004251982,-0.6709131904980579,-0.6151759425915219,-0.6109078670718148,-0.5932775253641971,-0.7131537914372061,-0.6699427962611204,-0.6268862481832389,-0.6476730262788695,-0.5505894431991855,-0.5796480280379459,-0.5627528624840351,-0.4872669008598324,-0.542150723883104
0.5811685855624983,-0.41476862887107263,-0.01779971443013902,-0.8515558136635474,-0.9382559116544719,-0.926513235740972,-0.7093435315534573,3.0306968062222785,-0.6077651663876598,-0.7824105601882687,-0.006642117058824206,-0.500712034905382,-0.6966517685586605,0.7218266183768863,-0.3060037408384738,-0.7633297849268459,-0.9062923755934532,-1.174334514127458,-1.4259461330719447,-1.6811118161377818,-1.4653929438840172,-0.385087967752983,-0.48479753381478125,-0.40613250036864146,-0.4002905640294705,-0.5670396990824995,-0.5608312109247546,-0.5104469474534813,-0.3563100711123984,-0.6894704946465392,-0.8059836537841827,-0.7703500498911776,-0.8913565983488834,-0.5796448299891342,-0.6324821572509342,-0.5375713212666962,-0.5936640255313818,-0.6094528072647324,-0.6526464164951903,-0.19871716194799793,-0.6506390759087325,-0.5801715097058427,0.8621368809596369,2.08105892232762,1.9084431224012997,-0.5039965169318107,-0.5245707662022766,-0.4238459709457762,-0.5287980509496819,-0.5376235484411765,-0.532463261133169,-0.6398257877716378,-0.6409893354053317,-0.6709049524303855,-0.615209561910712,-0.6114454963440303,-0.591965807343332,-0.7126123787538158,-0.6696256980949391,-0.6252100215571336,-0.6452519592473175,-0.5498361052655493,-0.5795866441474874,-0.5632490443914996,-0.4876728267393367,-0.5423508695544045
0.5810701549661507,-0.4228825742398387,-0.032834293687241244,-0.8672010376097908,-0.9496153938632635,-0.938165072884819,-0.7099948621257286,3.2215153690056093,-0.6078797965995665,-0.7829961974230455,-0.47592608890786925,-0.5003250027483473,-0.697175734902977,1.1796242400651,-0.30659321073536305,-0.7983184512328416,-0.9581993834512496,-1.1952806944837726,-1.4259461330719447,-0.270300130451568,1.011796298540449,-0.3875177845540225,-0.48479281258385076,-0.40612938224998896,-0.4001969138917001,-0.5670422707738767,-0.5610259006746647,-0.34177428651273806,0.34712434919173596,1.8778120355248806,1.18009737273174,0.5170058380592925,-0.06957596193966464,-0.5802505584571741,-0.6333469979085744,-0.5378379533651548,-0.5938780379121413,-0.6095142375398322,-0.6539930853834026,-0.5974900769058139,1.090931122982173,0.5947583390838279,0.06376378004313205,0.2366080008027382,1.5311696241266952,-0.5037769075960797,-0.5247422849267809,-0.4240598128942356,-0.5291339960384258,-0.5375705346146709,-0.5328999334607786,-0.6414612459539903,-0.6409976442257254,-0.6710304665762244,-0.6149503948566832,-0.6113358612060328,-0.5927854473987175,-0.7132230416207098,-0.6690993643116405,-0.6252497286807118,-0.6449129279522883,-0.5506074153607571,-0.5797335448587331,-0.564309177854892,-0.48837766002729727,-0.5445806005242202
0.5828053952641012,-0.41164902455495334,-0.030767905046477705,-0.873713781749472,-0.9393122964733057,-0.9245089948677128,-0.7102100535084153,-1.129147862454332,-0.6080854823362947,-0.78246924719335,-0.07883965118944657,-0.4996084826363838,-0.6965520495809883,0.22241103108065274,-0.3050720116582543,-0.7808241180798438,-0.9062923755934532,-1.1219690632366708,-0.3641805601759133,-0.7455209087879768,-0.8525466469300477,-0.388723644304035,-0.4848809033053074,-0.40614223242182135,-0.4002833769172819,-0.5670473395294872,-0.5606243985951851,-0.22129381441220722,-0.47082265116190863,0.458401021247413,-0.07154744085381541,0.05599325656351602,-0.3908174834450865,-0.5813989589702027,-0.6332625464312548,-0.5374315702536324,-0.5931158641768518,-0.6074031932941019,-0.6531843058002618,0.37095843084888197,1.7709728196919552,0.790579980548773,0.18306091006513853,-0.008298345623802135,1.524550790823632,-0.5045778501361382,-0.5248227996691495,-0.421778931433338,-0.5286879021128451,-0.5355662320953838,-0.532568475877801,-0.6419207928539128,-0.6409322711599607,-0.6709659382041964,-0.6145396210220843,-0.6119479696774003,-0.5934230030443809,-0.7122520850573831,-0.6685519849437841,-0.6237712121854866,-0.6461319857562688,-0.5505831822037893,-0.5783500452045169,-0.5641848700493727,-0.4865207487960902,-0.5428159050281539
