100005	33,51464777
100010	33,51409883
100015	33,51354941
100020	33,51299951
100025	33,51244913
100030	33,51189826
100035	33,51134692
100040	33,51079509
100045	33,51024278
100050	33,50968999
100055	33,50913672
100060	33,50858297
100065	33,50802874
100070	33,50747403
100075	33,50691884
100080	33,50636317
100085	33,50580702
100090	33,5052504
100095	33,50469329
100100	33,5041357
100105	33,50357764
100110	33,50301909
100115	33,50246007
100120	33,50190057
100125	33,50134059
100130	33,50078014
100135	33,5002192
100140	33,49965779
100145	33,4990959
100150	33,49853353
100155	33,49797069
100160	33,49740737
100165	33,49684357
100170	33,4962793
100175	33,49571455
100180	33,49514933
100185	33,49458363
100190	33,49401745
100195	33,4934508
100200	33,49288367
100205	33,49231606
100210	33,49174799
100215	33,49117943
100220	33,4906104
100225	33,4900409
100230	33,48947093
100235	33,48890048
100240	33,48832955
100245	33,48775815
100250	33,48718628
100255	33,48661393
100260	33,48604112
100265	33,48546783
100270	33,48489406
100275	33,48431982
100280	33,48374511
100285	33,48316993
100290	33,48259428
100295	33,48201815
100300	33,48144156
100305	33,48086449
100310	33,48028695
100315	33,47970893
100320	33,47913045
100325	33,4785515
100330	33,47797207
100335	33,47739218
100340	33,47681181
100345	33,47623098
100350	33,47564968
100355	33,4750679
100360	33,47448566
100365	33,47390294
100370	33,47331976
100375	33,47273611
100380	33,47215199
100385	33,4715674
100390	33,47098234
100395	33,47039682
100400	33,46981082
100405	33,46922436
100410	33,46863743
100415	33,46805004
100420	33,46746217
100425	33,46687384
100430	33,46628504
100435	33,46569578
100440	33,46510605
100445	33,46451585
100450	33,46392519
100455	33,46333406
100460	33,46274246
100465	33,4621504
100470	33,46155788
100475	33,46096488
100480	33,46037143
100485	33,45977751
100490	33,45918312
100495	33,45858827
100500	33,45799295
100505	33,45739717
100510	33,45680093
100515	33,45620423
100520	33,45560706
100525	33,45500942
100530	33,45441133
100535	33,45381277
100540	33,45321374
100545	33,45261426
100550	33,45201431
100555	33,4514139
100560	33,45081303
100565	33,4502117
100570	33,4496099
100575	33,44900765
100580	33,44840493
100585	33,44780175
100590	33,44719811
100595	33,44659401
100600	33,44598945
100605	33,44538443
100610	33,44477895
100615	33,44417301
100620	33,44356661
100625	33,44295975
100630	33,44235243
100635	33,44174465
100640	33,44113641
100645	33,44052772
100650	33,43991856
100655	33,43930895
100660	33,43869888
100665	33,43808835
100670	33,43747736
100675	33,43686592
100680	33,43625402
100685	33,43564166
100690	33,43502884
100695	33,43441557
100700	33,43380184
100705	33,43318765
100710	33,43257301
100715	33,43195791
100720	33,43134236
100725	33,43072635
100730	33,43010989
100735	33,42949297
100740	33,42887559
100745	33,42825776
100750	33,42763948
100755	33,42702074
100760	33,42640155
100765	33,4257819
100770	33,4251618
100775	33,42454125
100780	33,42392024
100785	33,42329878
100790	33,42267686
100795	33,4220545
100800	33,42143168
100805	33,4208084
100810	33,42018468
100815	33,4195605
100820	33,41893587
100825	33,41831079
100830	33,41768526
100835	33,41705928
100840	33,41643285
100845	33,41580596
100850	33,41517863
100855	33,41455084
100860	33,41392261
100865	33,41329392
100870	33,41266478
100875	33,4120352
100880	33,41140516
100885	33,41077468
100890	33,41014375
100895	33,40951236
100900	33,40888053
100905	33,40824825
100910	33,40761553
100915	33,40698235
100920	33,40634873
100925	33,40571466
100930	33,40508014
100935	33,40444517
100940	33,40380976
100945	33,4031739
100950	33,40253759
100955	33,40190084
100960	33,40126364
100965	33,400626
100970	33,3999879
100975	33,39934937
100980	33,39871039
100985	33,39807096
100990	33,39743109
100995	33,39679077
101000	33,39615001
101005	33,3955088
101010	33,39486715
101015	33,39422506
101020	33,39358252
101025	33,39293954
101030	33,39229611
101035	33,39165225
101040	33,39100793
101045	33,39036318
101050	33,38971798
101055	33,38907235
101060	33,38842626
101065	33,38777974
101070	33,38713278
101075	33,38648537
101080	33,38583752
101085	33,38518924
101090	33,38454051
101095	33,38389134
101100	33,38324172
101105	33,38259167
101110	33,38194118
101115	33,38129025
101120	33,38063888
101125	33,37998707
101130	33,37933482
101135	33,37868213
101140	33,37802901
101145	33,37737544
101150	33,37672144
101155	33,37606699
101160	33,37541211
101165	33,37475679
101170	33,37410104
101175	33,37344484
101180	33,37278821
101185	33,37213115
101190	33,37147364
101195	33,3708157
101200	33,37015732
101205	33,36949851
101210	33,36883926
101215	33,36817958
101220	33,36751946
101225	33,3668589
101230	33,36619791
101235	33,36553648
101240	33,36487462
101245	33,36421233
101250	33,3635496
101255	33,36288644
101260	33,36222284
101265	33,36155881
101270	33,36089435
101275	33,36022945
101280	33,35956412
101285	33,35889836
101290	33,35823216
101295	33,35756553
101300	33,35689847
101305	33,35623098
101310	33,35556306
101315	33,3548947
101320	33,35422592
101325	33,3535567
101330	33,35288705
101335	33,35221697
101340	33,35154646
101345	33,35087552
101350	33,35020415
101355	33,34953236
101360	33,34886013
101365	33,34818747
101370	33,34751438
101375	33,34684087
101380	33,34616692
101385	33,34549255
101390	33,34481775
101395	33,34414252
101400	33,34346686
101405	33,34279077
101410	33,34211426
101415	33,34143732
101420	33,34075995
101425	33,34008216
101430	33,33940394
101435	33,33872529
101440	33,33804622
101445	33,33736672
101450	33,3366868
101455	33,33600645
101460	33,33532567
101465	33,33464447
101470	33,33396285
101475	33,3332808
101480	33,33259833
101485	33,33191543
101490	33,33123211
101495	33,33054836
101500	33,32986419
101505	33,3291796
